@relation sentimental-analizer


@attribute texto string
@attribute quantAdjetivoPositivo numeric
@attribute quantAdjetivoNegativo numeric
@attribute quantVerboPositivo numeric
@attribute quantVerboNegativo numeric
@attribute classTrain {positivo, negativo, neutro}


@DATA
'13º:Câmara aprova aumento bilionário p/ Servidores/STF.14º:Nenhum país liga p/ Temer. 15º:Temer recua na Cultura.16º:Romário pode mudar voto\n&#3;',0,0,2,0,positivo
'Um convidado acabou de terminar a entrevista no Jô com um "Fora Temer" 💘\n&#3;',0,0,0,0,neutro
'No debes de temer en absoluto. Ser gusano es el mejor trabajo de todos. If you know what I mean...(??).\n&#3;',1,0,1,0,positivo
'@MichelTemer @transparenciabr #ForaTemerGolpista\n&#3;',0,0,0,0,neutro
'@MichelTemer @transparenciabr #ForaTemerGolpista\n&#3;',0,0,0,0,neutro
'@chicocvenancio @cynaramenezes Se eu não estou enganado  esse acordo aí foi fechado no Governo Dilma  muito antes do impeachment  Cynara...\n&#3;',0,2,0,0,negativo
'@blogplanalto @MichelTemer #ForaTemerGolpista\n&#3;',0,0,0,0,neutro
'@transparenciabr @MichelTemer #ForaTemerGolpista\n&#3;',0,0,0,0,neutro
'@ullydestroyou @joninun_ a gente chegou a conclusão de: dilma  e você dormiu\n&#3;',0,0,0,0,neutro
'@MichelTemer @transparenciabr #ForaTemerGolpista\n&#3;',0,0,0,0,neutro
'Dios capacita al que llama. A lo que sea que te haya enviado o llamado  Él te va a enseñar y ayudar. No hay por qué temer! Él es el mejor👌🏼\n&#3;',0,0,1,0,positivo
'@blogplanalto @MichelTemer #ForaTemerGolpista\n&#3;',0,0,0,0,neutro
'É bala na piranha  da Dilma sapatão\n&#3;',0,0,0,0,neutro
'@roxmo @TavoSiga @YouTube Ator Guilherme Werber acaba de falar mal da Cultura de Curitiba no Jô. No final soltou um fora Temer.\n&#3;',0,0,2,1,positivo
'@blogplanalto @MichelTemer #ForaTemerGolpista\n&#3;',0,0,0,0,neutro
'Reajuste incoerente: Aplaudida pelo presidente interino Michel Temer  a decisão da Câmara de aprovar um pacot... https://t.co/lcPyHaIAbu\n&#3;',0,1,1,0,positivo
'Reajuste incoerente: Aplaudida pelo presidente interino Michel Temer  a decisão da Câmara de aprovar um pacot... https://t.co/MYQDT2kViv\n&#3;',0,1,1,0,positivo
'@blogplanalto @MichelTemer #ForaTemerGolpista\n&#3;',0,0,0,0,neutro
'Tô até vendo a Veja SP amanhã: "No Programa do Jô  ator faz protesto contra temer e internautas comentam"#ForaTemer\n&#3;',0,0,1,1,neutro
'DÉFICIT NAS CONTAS DO BRASIL DE 200 BILHÕES E O GOVERNO DO #TEMER APROVA AUMENTO P/ O STF QUE PASSA P/ 40.000 OS SALÁRIOS. @VEJA @VejaSP\n&#3;',0,0,0,0,neutro
'@blogplanalto @MichelTemer #ForaTemerGolpista\n&#3;',0,0,0,0,neutro
'@stanleyburburin acho q é assim: Vamos colocar alguma coisa do PSDB para dar credibilidade à delação. Mas fica tranquilo. Alvos Dilma e Lula\n&#3;',1,0,0,0,positivo
'P/ dormir bem  nós do lado certo + certeza de q nossas queridas mulheres farão Primavera até Temer cair. “Lindeza“: https://t.co/ZEAUdB5prn\n&#3;',2,0,1,1,positivo
'@blogplanalto @MichelTemer #ForaTemerGolpista\n&#3;',0,0,0,0,neutro
'ptadeu_pt: O ator Guilherme Weber  no Programa do Jô  encerra sua boa entrevista com uma frase: "Jô  Fora Temer!" #ForaTemer\n&#3;',1,0,0,1,positivo
'@cartamaior ""STF depois das GRAVAÇÕES dos Min.de TEMEReSARNEY relatando o GOLPE(...Dilma tem que sair de qualquer jeito...)""Abra os OLHOS!\n&#3;',0,0,0,0,neutro
'@blogplanalto @MichelTemer #ForaTemerGolpista\n&#3;',0,0,0,0,neutro
'@transparenciabr como servidor  devo prestar alinhamento político ao governo Temer OU seguir o Código de Conduta? https://t.co/xXJsmyqjrI\n&#3;',0,0,1,0,positivo
'18º: Postem aqui senadores que podem mudar de voto. Dê seu voto: contra ou a favor da volta de Dilma. 19º Serra pede seg especial na França\n&#3;',1,0,2,0,positivo
'Presidente do Bradesco era informado sobre ações ilícitas no Carf  diz PF. Dilma trambique queria Trabuco mi.. https://t.co/PS11PAS0Jh\n&#3;',0,1,0,0,negativo
'Marqueteiro de Lula e Dilma será alvo de nova operação da Polícia Federal https://t.co/EV3lidyJOl\n&#3;',0,0,0,0,neutro
'Dilma mentiu sobre Pasadena  diz Cerveró https://t.co/bcqCxrjQCc via @veja\n&#3;',0,0,0,1,negativo
'@MichelTemer @petrobras @BancodoBrasil @Caixa @BNDES @ipeaonline #ForaTemerGolpista\n&#3;',0,0,0,0,neutro
'Dilma mentiu sobre Pasadena  diz Cerveró https://t.co/OsQUbT2sRs via @veja\n&#3;',0,0,0,1,negativo
'Temos que dar um voto de confiança para o governo Temer. Ele começou agora o governo e não é possível resolver tudo  https://t.co/O5ZbKKPYQd\n&#3;',1,0,2,0,positivo
'14º:Câmara aprova aumento bilionário p/ Servidores/STF.15º:Nenhum país liga p/ Temer. 16º:Temer recua na Cultura.17º:Romário pode mudar voto\n&#3;',0,0,2,0,positivo
'@MichelTemer @petrobras @BancodoBrasil @Caixa @BNDES @ipeaonline #ForaTemerGolpista\n&#3;',0,0,0,0,neutro
'@teleSURtv @dilmabr Eso tiene que pasar y mientras más pronto mejor. Olvídese de hacer pendejadas que van en contra de la gente.\n&#3;',0,1,0,0,negativo
'Guilherme Weber no Jô e "Jô  não deu tempo de falar  mas fora Temer" 👏🏻🙌🏻\n&#3;',0,0,0,1,negativo
'#OJogoNoFioDaNavalha  https://t.co/50AqfCIBWv\n&#3;',0,0,0,0,neutro
'Boa noite e FORA CAPIROTO https://t.co/N8lAJ9Hz5l\n&#3;',1,0,0,1,positivo
'@blogplanalto @MichelTemer #ForaTemerGolpista\n&#3;',0,0,0,0,neutro
'https://t.co/rA04bKrnOk\n&#3;',0,0,0,0,neutro
'18º: Postem aqui senadores que podem mudar de voto. Dê seu voto: contra ou a favor da volta de Dilma. 19º Serra pede seg especial na França\n&#3;',1,0,2,0,positivo
'Romário afirma ter se decepcionado com as primeiras medidas do governo interino de Michel Temer - leia aqui... https://t.co/znoBphgKuL\n&#3;',0,1,1,0,positivo
'Dilma Rousseff  nuevo icono del feminismo brasileño https://t.co/nyGlHTqx29\n&#3;',0,0,0,0,neutro
'Boicotem a peça deste babaca! Estava no Jo de 💩 pedindo fora temer.  https://t.co/M4bOAp2BGz https://t.co/ymoFfTpGFY\n&#3;',0,1,1,1,negativo
'@blogplanalto @MichelTemer #ForaTemerGolpista #ForaTemerGolpista\n&#3;',0,0,0,0,neutro
'#InterésEnElMundo: Definen fechas para el juicio político contra Rousseff https://t.co/SnZafA7rdC @dilmabr #Brasil\n&#3;',0,0,0,0,neutro
'@blogplanalto @MichelTemer #ForaTemerGolpista\n&#3;',0,0,0,0,neutro
'Dilma edges ahead https://t.co/ABbeVSYpoE\n&#3;',0,0,0,0,neutro
'Dilma condena cultura do estupro e segregação social em ato de mulheres no Rio:  Milhares de mulheres fizeram... https://t.co/FM0R74Zy1q\n&#3;',0,0,1,0,positivo
'Dilma condena cultura do estupro e segregação social em ato de mulheres no Rio:  Milhares de mulheres fizeram... https://t.co/28zmSEkQpv\n&#3;',0,0,1,0,positivo
'@MichelTemer #ForaTemerGolpista\n&#3;',0,0,0,0,neutro
'Dilma condena cultura do estupro e segregação social em ato de mulheres no Rio:  Milhares de mulheres fizeram... https://t.co/Fdj1zdeQxm\n&#3;',0,0,1,0,positivo
'DÉFICIT NAS CONTAS DO BRASIL DE 200 BILHÕES E O GOVERNO DO #TEMER APROVA AUMENTO P/ O STF QUE PASSA P/ 40.000 OS SALÁRIOS. @FolhaPolitica\n&#3;',0,0,0,0,neutro
'@STF_oficial Aceitar e homologar delação de Cerveró com coisas como ouviu do advogado que Delcídio teria lhe dito  que Dilma agiria É horror\n&#3;',0,0,0,0,neutro
'Dilma condena cultura do estupro e segregação social em ato de mulheres no Rio:  Milhares de mulheres fizeram... https://t.co/X0mNsmIBKs\n&#3;',0,0,1,0,positivo
'@MichelTemer @RogerioRossoDF #ForaTemerGolpista\n&#3;',0,0,0,0,neutro
'@yellowlucia @queacreditaemvc @MgracaGalvao @cap_FabioAraujo @BarbaNegra_mau não sei o que dizer respeito mais @McMelodyOficiaI que Dilma!\n&#3;',0,0,0,0,neutro
'@blogplanalto @MichelTemer @JusticaGovBR #ForaTemerGolpista\n&#3;',0,0,0,0,neutro
'@blogplanalto @MichelTemer #ForaTemerGolpista\n&#3;',0,0,0,0,neutro
'E hoje me surgiu na mente: Cadê o pessoal do "Fora Dilma!" ? A grande maioria não estão nem aí pra mais nada  não... https://t.co/unHdpEHI2n\n&#3;',0,0,0,1,negativo
'Pres @MichelTemer o Sr ficou indignado c o estupro falso do RJ uma farsa da esquerda mas veja esse estupro real https://t.co/HBewkz9Sow\n&#3;',1,2,0,0,negativo
'#feedbrasil Pola diz que Temer decidiu retomar MinC porque custa pouco para o barulho que faz https://t.co/HO5bPC9cV5\n&#3;',0,0,1,0,positivo
'I had great admiration for the election of President Obama. I believe ... #DilmaRousseff #citations https://t.co/gR6R40pD4d\n&#3;',0,0,0,0,neutro
'@blogplanalto @MichelTemer #ForaTemerGolpista\n&#3;',0,0,0,0,neutro
'BBC Brasil - Ainda não acabou: em que pé está o processo de impeachment contra Dilma https://t.co/hdbmpQYKx5\n&#3;',0,0,0,0,neutro
'A DILMA NAO ESTAVA NO 100 TUDO BEM ELA EROU VCS ISSO VEM DO 100 A CORRUPI;AO NAO TAQUE TUDO NA DILMA\n&#3;',0,0,0,0,neutro
'https://t.co/3iZxZWrU6b https://t.co/Jr7Gdhwy8F\n&#3;',0,0,0,0,neutro
'Prendam Dilma  está comunista terrorista corrupta traidora da pátria! https://t.co/owtkyqjY7z\n&#3;',0,3,0,0,negativo
'@blogplanalto @MichelTemer #ForaTemerGolpista\n&#3;',0,0,0,0,neutro
'@gcamarotti DÉFICIT NAS CONTAS DO BRASIL DE 200 BILHÕES E O GOVERNO DO #TEMER APROVA AUMENTO P/ O STF QUE PASSA P/ 40.000 OS SALÁRIOS.\n&#3;',0,0,0,0,neutro
'@luizfernandocos @dilmabr Love this one.\n&#3;',0,0,0,0,neutro
'É verdade amigo  fazem de tudo até matar se preciso for  pra não deixarem o poder. Quanta gente mamando nas tetas... https://t.co/sNVdvr6IBG\n&#3;',1,0,0,0,positivo
'@joaohernestoA @Estadao. Continua falando de vc mesmo! Dilma honesta e valente! Morram de inveja! Fora Temer ficha suja! Fora golpistas!!!\n&#3;',2,2,1,3,negativo
'@joaohernestoA @Estadao. Continua falando de vc mesmo! Dilma honesta e valente! Morram de inveja! Fora Temer ficha suja! Fora golpistas!!!\n&#3;',2,2,1,3,negativo
'@GloboNews DÉFICIT NAS CONTAS DO BRASIL DE 200 BILHÕES E O GOVERNO DO #TEMER APROVA AUMENTO P/ O STF QUE PASSA P/ 40.000 OS SALÁRIOS.\n&#3;',0,0,0,0,neutro
'Temer admite incluir idade mínima para aposentadoria na reforma da Previdência https://t.co/pYaC8uI8X1 https://t.co/dTaq0k7qTu\n&#3;',0,0,1,0,positivo
'Ato pelas mulheres. Que porra é essa?  RT @folha: Dilma participa de ato pelas mulheres e contra (cont) https://t.co/CMhP13cYjS\n&#3;',0,0,0,0,neutro
'[hashtags] Temer:1 - #foratemer2 - #avantelavajato3 - #g14 - #lulapreso5 - #fora+ https://t.co/mrmtmjMaOL\n&#3;',0,0,0,0,neutro
'Cruz credo...cena de filme de terror https://t.co/18dgn8xHp1\n&#3;',0,0,0,0,neutro
'@muylaerte @prmaduro Não vejo a hora de desconstruírem definitivamente o mito dilma  a honestona...\n&#3;',0,0,0,0,neutro
'Desafio vc a achar uma pessoa pegável nesse bolo de baranga ae https://t.co/5l5P580VEL\n&#3;',0,0,0,0,neutro
'Desafio vc a achar uma pessoa pegável nesse bolo de baranga ae https://t.co/5l5P580VEL\n&#3;',0,0,0,0,neutro
'@ronaldocaiado DÉFICIT NAS CONTAS DO BRASIL DE 200 BILHÕES E O GOVERNO DO #TEMER APROVA AUMENTO P/ O STF QUE PASSA P/ 40.000 OS SALÁRIOS.\n&#3;',0,0,0,0,neutro
'Quadro oficial!! https://t.co/vnQ9xfbH6Q\n&#3;',0,0,0,0,neutro
'Presidente do Bradesco era informado sobre ações ilícitas no Carf  diz PF. Dilma trambique queria Trabuco mi.. https://t.co/BMORew07Ty\n&#3;',0,1,0,0,negativo
'@Senador_Ataides DÉFICIT NAS CONTAS DO BRASIL DE 200 BILHÕES E O GOVERNO DO #TEMER APROVA AUMENTO P/ O STF QUE PASSA P/ 40.000 OS SALÁRIOS.\n&#3;',0,0,0,0,neutro
'@yellowlucia @100underwood @queacreditaemvc @MgracaGalvao @BarbaNegra_mau Será q a Dilma compraria um pote d vento?\n&#3;',0,0,0,0,neutro
'@STF_oficial “”Que o declarante supõe que Dilma Rousseff sabia que " Pelo amor de deus. Desmoralização total https://t.co/ege8bpwwTN\n&#3;',0,0,0,0,neutro
'Presidente do Bradesco era informado sobre ações ilícitas no Carf  diz PF. Dilma trambique queria Trabuco mi.. https://t.co/QDeQB5wjBP\n&#3;',0,1,0,0,negativo
'Parabéns  golpistas. Fizeram direitinho. https://t.co/dWJHIQQpZt\n&#3;',0,1,0,0,negativo
'@Estadao DÉFICIT NAS CONTAS DO BRASIL DE 200 BILHÕES E O GOVERNO DO #TEMER APROVA AUMENTO P/ O STF QUE PASSA P/ 40.000 OS SALÁRIOS.\n&#3;',0,0,0,0,neutro
'Marqueteiro de Lula e Dilma será alvo de nova operação da Polícia Federal https://t.co/DpU4uQNVyq\n&#3;',0,0,0,0,neutro
'@MichelTemer #ForaTemer\n&#3;',0,0,0,0,neutro
'Joaquim Barbosa - Agora tá conversando fiado e defendendo o PT e atacando o governo Temer. https://t.co/efbIyerEgq\n&#3;',0,0,2,0,positivo
'Dilma sabia tudo sobre Pasadena https://t.co/iKgHYR3cXb via @YouTube\n&#3;',0,0,0,0,neutro
'Segue ai que seguirei todos de volta até a Dilma voltar  #SemUnfNaMafiaSdv\n&#3;',0,0,0,0,neutro
'@Iseng4rd temer ta la ainda?\n&#3;',0,0,1,0,positivo
'Quem quiser que acredite. Só não sou otário pra cair nessa desse que tem sido a alavanca desse golpe!#DR Dilma... https://t.co/09jJhuuKzQ\n&#3;',0,0,1,1,neutro
'@MichelTemer #ForaTemer\n&#3;',0,0,0,0,neutro
'@KennedyAlencar @MichelTemer Um aumento imprudente para o judiciário em tempo de enxugar as contas  pra quem já tem tanta mordomias\n&#3;',0,1,0,0,negativo
'Com aval de Temer  Câmara aprova pauta-bomba de R$ 58 bi em reajustes https://t.co/tYhai6TsZz\n&#3;',0,0,1,0,positivo
'Marqueteiro de Lula e Dilma será alvo de nova operação da Polícia Federal https://t.co/Ubu9qQDrPr\n&#3;',0,0,0,0,neutro
'@IsmaelxLucas fiquei surpreso ne  a entrevista tava  numa levada tao diferente do nada um FORA TEMER ate prestei atenção esperando + shade\n&#3;',1,0,1,1,positivo
'Guilherme weber já está nos TTs pelo delicioso Fora Temer ♥\n&#3;',1,0,1,1,positivo
'#OJogoNoFioDaNavalha  https://t.co/9OEdguIQFd\n&#3;',0,0,0,0,neutro
'#OJogoNoFioDaNavalha  https://t.co/9OEdguIQFd\n&#3;',0,0,0,0,neutro
'@MichelTemer #ForaTemer\n&#3;',0,0,0,0,neutro
'Precisamos urgente fazer uma #MegaManifestação a favor de @MichelTemer e do #ImpeachmentDilma. Qdo os gatos saem  os ratos tomam conta!\n&#3;',1,0,0,0,positivo
'@MichelTemer #ForaTemer\n&#3;',0,0,0,0,neutro
'20º Aloysio  escolhido líder do Gov no Senado. 21º Cristovam pode mudar voto. 22º Temer Aprova 170 bi de rombo. 23º: Mulheres vão as ruas.\n&#3;',0,1,2,0,positivo
'Pedro Parente mostra a que veio: Pedro Parente  Presidente indicado por Michel Temer para a Petrobras  em col... https://t.co/0s0SRUDmdH\n&#3;',0,0,1,0,positivo
'@MichelTemer #ForaTemer\n&#3;',0,0,0,0,neutro
'DÉFICIT NAS CONTAS DO BRASIL DE 200 BILHÕES E O GOVERNO DO #TEMER APROVA AUMENTO P/ O STF QUE PASSA P/ 40.000 OS SALÁRIOS. @Ary_AntiPT\n&#3;',0,0,0,0,neutro
'Temer en la cuerda floja - Brecha https://t.co/ktuh6puY43\n&#3;',0,0,1,0,positivo
'@MichelTemer Viu o caso escabroso da mesma policia do RJ? um estupro real ninguem vez nada 1 farsa montada pela esquerda mobilizou o governo\n&#3;',1,1,0,0,neutro
'Como assim a Dilma participando de marcha pelas mulheres?! Ela é mulher?!*risos*\n&#3;',0,0,0,0,neutro
'Milagre retroativo rshttps://t.co/pVzgnhhpJu https://t.co/iSjnP0YVdK\n&#3;',0,0,0,0,neutro
'"Temer admite recorrer à CPMF e prevê idade mínima maior para aposentadoria" ...\n&#3;',0,0,0,0,neutro
'#mematadeorgulho  https://t.co/nQCipNFXs4\n&#3;',0,0,0,0,neutro
'Temer cumpre “pacto” do golpe c/ STF ao aumentar salários p/ o judiciário. A CONTA DO GOLPEhttps://t.co/f5zsVso85N https://t.co/VfN8VlkO57\n&#3;',0,0,1,0,positivo
'Não; diga uma escola federal de ensino médio; existem as rurais e as técnicas (criadas a rodo por Lula e Dilma). =) https://t.co/DRDYWXv8kN\n&#3;',0,0,0,0,neutro
'DÉFICIT NAS CONTAS DO BRASIL DE 200 BILHÕES E O GOVERNO DO #TEMER APROVA AUMENTO P/ O STF QUE PASSA P/ 40.000 OS SALÁRIOS. @MiguxaheoliNEWS\n&#3;',0,0,0,0,neutro
'Tô perdendo seguidor igual o Temer perde Ministro\n&#3;',1,0,1,2,positivo
'@MichelTemer #ForaTemer\n&#3;',0,0,0,0,neutro
'@JornalOGlobo  Tá falando do Brasil  se o tsunami Dilma voltar ...\n&#3;',0,0,0,0,neutro
'Marqueteiro de Dilma e Lula será alvo de nova operação da Lava Jato https://t.co/O4tSwlx52h\n&#3;',0,0,0,0,neutro
'Precisa traduzir para o dilmes para que os petistas entendam. https://t.co/mGcIbRtT00\n&#3;',0,0,0,0,neutro
'@MichelTemer #ForaTemer ff\n&#3;',0,0,0,0,neutro
'Desvio de dinheiro em contrato da Presidência para pagar dívida da campanha de Dilma em 2014 https://t.co/QQSBNMDo5U https://t.co/zzFMQIadzH\n&#3;',0,0,0,0,neutro
'Sen temos que dar um voto de confiança par governo Temer não é possível resolver todos o problemas do dia para noite https://t.co/8bG2N94U2E\n&#3;',1,0,2,0,positivo
'@KennedyAlencar @MichelTemer esse aumento pro judiciário parece acordo do deixa tudo queto na gaveta\n&#3;',0,0,0,0,neutro
'"Hay una enorme posibilidad de que Dilma vuelva al poder" https://t.co/U8VYXKeSQo via @ActualidadRT\n&#3;',0,0,0,0,neutro
'@RevistaISTOE DÉFICIT NAS CONTAS DO BRASIL DE 200 BILHÕES E O GOVERNO DO #TEMER APROVA AUMENTO P/ O STF QUE PASSA P/ 40.000 OS SALÁRIOS.\n&#3;',0,0,0,0,neutro
'Guilherme Weber com esse Fora Temer no meio do Programa do Jô vai ganhar o ódio da reaçada  o que no caso é um elogio.\n&#3;',0,0,1,2,negativo
'El gozo de temer a Dios¿Existe una contradicción entre el gozo y el hecho de temer a Dios? ¿Podemos amar a... https://t.co/2j4qiJHvXX\n&#3;',0,0,3,0,positivo
'Temer admite incluir idade mínima para aposentadoria na reforma da Previdência - EBC https://t.co/PbkoJBCtUw\n&#3;',0,0,1,0,positivo
'Ministro de Temer diz que Dilma passou “cheque sem fundos” no Minha Casa Minha Vida - R7 https://t.co/nD8ZAvhKC7\n&#3;',0,0,1,0,positivo
'Ministro de Temer diz que Dilma passou “cheque sem fundos” no Minha Casa Minha Vida - R7 https://t.co/nD8ZAvhKC7\n&#3;',0,0,1,0,positivo
'Presidente do Bradesco era informado sobre ações ilícitas no Carf  diz PF. Dilma trambique queria Trabuco mi.. https://t.co/GYkF4SzRiH\n&#3;',0,1,0,0,negativo
'E ela ainda recebe salário pra fazer isso... https://t.co/PT5ObEQIgW\n&#3;',0,0,0,0,neutro
'E ela ainda recebe salário pra fazer isso... https://t.co/PT5ObEQIgW\n&#3;',0,0,0,0,neutro
'Marqueteiro de Lula e Dilma será alvo de nova operação da Polícia Federal https://t.co/JTO9b6tTv4\n&#3;',0,0,0,0,neutro
'Estão felizes  golpistas?! https://t.co/orzYWh4ksc\n&#3;',1,1,0,0,neutro
'@Itamaraty_EN @MichelTemer @joseserra_ @IraqMFA Golpitas\n&#3;',0,0,0,0,neutro
'Michel Temer Presidente 2016 https://t.co/hVCmt8dcqU\n&#3;',0,0,1,0,positivo
'Aliados de Dilma dão barraco e se retiram de Comissão do Impeachment https://t.co/IJYSbDJpRg\n&#3;',1,0,0,0,positivo
'CAIA NA REAL: Podemos respirar com o afastamento da Dilma? https://t.co/0MyKQobdsI via @YouTube\n&#3;',1,0,0,1,positivo
'@OGloboPolitica  O mesmo discurso idiota de sempre. Dilma  vç acabou!!! https://t.co/eTwPRpOizZ\n&#3;',0,1,0,0,negativo
'@Itamaraty_EN @MichelTemer Golpitas\n&#3;',0,0,0,0,neutro
'Nova delação da OAS envolve Aécio e Ministro de Temer https://t.co/GTiHIGf2YK\n&#3;',0,0,1,0,positivo
'G - af nao g1 nao mas ainda rio mt com "dilma chega"\n&#3;',0,0,0,0,neutro
'FORA TEMER DO CÃO\n&#3;',0,0,1,1,neutro
'"VIVA BOLSONARO" é censurado  agora "FORA TEMER" é aplaudido. #ProgramaDoJô É ser muito VIGARISTA mesmo.\n&#3;',0,2,1,0,positivo
'@dilmabr (2010:vou fazer)(2011:vou fazer)(2012:vou fazer)(2013:vou fazer)(2014:eles ñ farão)(2015:faço se quiser)(2016:Ah!! eu ia fazer né?)\n&#3;',0,0,0,0,neutro
'@yellowlucia @100underwood @queacreditaemvc @MgracaGalvao @BarbaNegra_mau Das burrices da Dilma  a melhor foi a Roraimada kkklkk\n&#3;',1,0,0,0,positivo
'Foda-se a Dilma\n&#3;',0,0,0,0,neutro
'Na página Revoltados OnLine tem foto do Senador @RomarioOnze  almoçando com Silvio Costa defensor d Dilma.Que isso peixe?Não morda essa isca\n&#3;',1,1,0,0,neutro
'Temer admite incluir idade mínima para aposentadoria: O presidente da República interino Michel Te... https://t.co/pKeXZKQAX7 #Política\n&#3;',0,0,1,0,positivo
'CAIA NA REAL: Podemos respirar com o afastamento da Dilma? https://t.co/zFZFOfmHyC\n&#3;',1,0,0,1,positivo
'Aqui @valor:BBC Brasil - FT: Economia brasileira dá sinais de recuperação  mas Temer deve ser o beneficiado https://t.co/YLqLplG4bi\n&#3;',1,0,1,0,positivo
'Aqui @valor:BBC Brasil - FT: Economia brasileira dá sinais de recuperação  mas Temer deve ser o beneficiado https://t.co/WIID7jAdR4\n&#3;',1,0,1,0,positivo
'@MichelTemer não adiante fingir que vai mudar leis se quem tem que cumpri-la se presta a serviço de manifestantes e deixa de lado a lei..\n&#3;',1,0,1,0,positivo
'Temer en la cuerda floja - Brecha\n&#3;',0,0,1,0,positivo
'24º Interino da Saúde leva esposa em evento oficial. 26º Temer Pede que Brasil esqueça crise. 27º Evangélico recebe passaporte diplomático\n&#3;',1,0,1,0,positivo
'@KuroWoodpecker Ai a pessoa morre e a culpa é da dilma\n&#3;',0,0,1,0,positivo
'#OJogoNoFioDaNavalha  https://t.co/kLy9vpsbuk\n&#3;',0,0,0,0,neutro
'O programa do Jô entrevistando o petralha Guilherme Weber que ao terminar a entrevista: "fora temer" ao risos do Jô  tem que excluí-lo\n&#3;',0,0,0,0,neutro
'Im not going to have cake  Dilma!\n&#3;',0,0,0,0,neutro
'Então Lula? Então Dilma? Tá vendo aí! Isso sim é GOLPE! Golpe baixo no povo brasileiro! Cambada...📢🇧🇷🆘🇧🇷🆘🇧🇷🆘🇧🇷🆘🇧🇷😡😡😡 https://t.co/ujypBQzn5l\n&#3;',0,0,0,1,negativo
'DÉFICIT NAS CONTAS DO BRASIL DE 200 BILHÕES E O GOVERNO DO #TEMER APROVA AUMENTO P/ O STF QUE PASSA P/ 40.000 OS SALÁRIOS. @Estadao\n&#3;',0,0,0,0,neutro
'"Mas - é aí que está a beleza do mas  minhas queridas - nós  mulheres  temos uma imensa capacidade de resistir."Dilma  no Rio. 02/05\n&#3;',1,0,0,0,positivo
'Senador Requião! Valeu! Uma curitibana orgulhosa e eleitora. https://t.co/M8NFHkaZlO\n&#3;',0,1,0,0,negativo
'Senador Requião! Valeu! Uma curitibana orgulhosa e eleitora. https://t.co/M8NFHkaZlO\n&#3;',0,1,0,0,negativo
'Foda-se o Maduro  foda-se o Temer: vamos começar a falar sério?\n&#3;',2,0,1,0,positivo
'DÉFICIT NAS CONTAS DO BRASIL DE 200 BILHÕES E O GOVERNO DO #TEMER APROVA AUMENTO P/ O STF QUE PASSA P/ 40.000 OS SALÁRIOS. @JornalOGlobo\n&#3;',0,0,0,0,neutro
'O quê?????? https://t.co/9VjGslPGWs\n&#3;',0,0,0,0,neutro
'@exercitooficial USA is trying to get control of brazil overthrow Michel Temer\n&#3;',0,0,1,1,neutro
'SERÁ SEMPRE INTERINO!!! https://t.co/32BnkH7Je3\n&#3;',0,0,0,0,neutro
'@dilmabr é patética. https://t.co/PT5ObEQIgW\n&#3;',0,1,0,0,negativo
'@dilmabr é patética. https://t.co/PT5ObEQIgW\n&#3;',0,1,0,0,negativo
'Só aí  meu amigos  foram 27 conversas pra boi dormir que não revalidam seu voto. Que não trazem Dilma de volta. Que o(a) fazem de palhaço.\n&#3;',1,1,1,0,positivo
'No Governo Temer estou deixando  por hora  a frente da Fábrica de Botes para assumir o cargo de "Paquerinha". É só isso  obrigado!\n&#3;',0,1,1,0,positivo
'Marcelo Odebrecht “GRAVOU” Dilma Rousseff https://t.co/r4EXaMOu33\n&#3;',0,0,0,0,neutro
'@matheusbrazmatt hahahaha Boa! Dois bons motivos pra ir às ruas 12/06: Tire Dilma e arrume um namorado com garantias de ser anti-petista\n&#3;',2,0,1,0,positivo
'@Leilakruger @Estadao E lula e Dilma são oq? São personagens de filme de horror!  Bolsonaro é mito respeite o homem!\n&#3;',2,0,1,0,positivo
'#LoMasLeido ¡Teme hostigamientos! Michel Temer cerca con vallas su residencia particular https://t.co/Cplpbai7q0 https://t.co/JjrmmOMPnQ\n&#3;',0,0,1,0,positivo
'Governo interino de Temer insistia que o país estava quebrado e que precisava enxugar o orçamento. Mas suas... https://t.co/V3HvZYjRz4\n&#3;',0,1,1,0,positivo
'https://t.co/Oi0xSGeJdt @ggapmima @marcofeliciano @VillaMarcovilla\n&#3;',0,0,0,0,neutro
'Governo Temer exportando o golpe https://t.co/ceAsXTQr0y\n&#3;',0,0,1,0,positivo
'@gcamarotti @g1 DÉFICIT NAS CONTAS DO BRASIL DE 200 BILHÕES E O GOVERNO DO #TEMER APROVA AUMENTO P/ O STF QUE PASSA P/ 40.000 OS SALÁRIOS.\n&#3;',0,0,0,0,neutro
'Petroleiros declaram guerra à Temer e confirmam greve; VEJA! https://t.co/DNIfzEWOKn\n&#3;',0,0,1,0,positivo
'Uma pessoa que fala isso não é normal... https://t.co/pvXywwigYL\n&#3;',1,0,0,0,positivo
'@exercitooficial Michel Temer is a weak leader overthrow him https://t.co/6uzc1DUtjx\n&#3;',0,0,1,0,positivo
'@Estadao Pq Michel Temer ainda não tirou essa cara da anatel? Ele recebeu uma grana das operadoras agora ta querendo ferrar com o consumidor\n&#3;',0,0,1,0,positivo
'Temer en la cuerda floja - Brecha\n&#3;',0,0,1,0,positivo
